001	af:wêreld	af-NA:wêreld	ak:wiase	am:ዓለም	ar:العالم	ar-AE:العالم	ar-BH:العالم	ar-DJ:العالم	ar-DZ:العالم	ar-EG:العالم	ar-EH:العالم	ar-ER:العالم	ar-IL:العالم	ar-IQ:العالم	ar-JO:العالم	ar-KM:العالم	ar-KW:العالم	ar-LB:العالم	ar-LY:العالم	ar-MA:العالم
IO	af:Brits-Indiese Oseaangebied	af-NA:Brits-Indiese Oseaangebied	ak:Britenfo Man Wɔ India Po No Mu	am:የብሪታኒያ ህንድ ውቂያኖስ ግዛት	ar:الإقليم البريطاني في المحيط الهندي	ar-AE:الإقليم البريطاني في المحيط الهندي	ar-BH:الإقليم البريطاني في المحيط الهندي	ar-DJ:الإقليم البريطاني في المحيط الهندي	ar-DZ:الإقليم البريطاني في المحيط الهندي	ar-EG:الإقليم البريطاني في المحيط الهندي	ar-EH:الإقليم البريطاني في المحيط الهندي	ar-ER:الإقليم البريطاني في المحيط الهندي	ar-IL:الإقليم البريطاني في المحيط الهندي	ar-IQ:الإقليم البريطاني في المحيط الهندي	ar-JO:الإقليم البريطاني في المحيط الهندي	ar-KM:الإقليم البريطاني في المحيط الهندي	ar-KW:الإقليم البريطاني في المحيط الهندي	ar-LB:الإقليم البريطاني في المحيط الهندي	ar-LY:الإقليم البريطاني في المحيط الهندي	ar-MA:الإقليم البريطاني في المحيط الهندي
IQ	af:Irak	af-NA:Irak	agq:Èlâkɨ̀	ak:Irak	am:ኢራቅ	ar:العراق	ar-AE:العراق	ar-BH:العراق	ar-DJ:العراق	ar-DZ:العراق	ar-EG:العراق	ar-EH:العراق	ar-ER:العراق	ar-IL:العراق	ar-IQ:العراق	ar-JO:العراق	ar-KM:العراق	ar-KW:العراق	ar-LB:العراق	ar-LY:العراق
IR	af:Iran	af-NA:Iran	agq:Èlân	ak:Yiran	am:ኢራን	ar:إيران	ar-AE:إيران	ar-BH:إيران	ar-DJ:إيران	ar-DZ:إيران	ar-EG:إيران	ar-EH:إيران	ar-ER:إيران	ar-IL:إيران	ar-IQ:إيران	ar-JO:إيران	ar-KM:إيران	ar-KW:إيران	ar-LB:إيران	ar-LY:إيران
IS	af:Ysland	af-NA:Ysland	agq:Aesɨ̀lân	ak:Aesland	am:አይስላንድ	ar:آيسلندا	ar-AE:آيسلندا	ar-BH:آيسلندا	ar-DJ:آيسلندا	ar-DZ:آيسلندا	ar-EG:آيسلندا	ar-EH:آيسلندا	ar-ER:آيسلندا	ar-IL:آيسلندا	ar-IQ:آيسلندا	ar-JO:آيسلندا	ar-KM:آيسلندا	ar-KW:آيسلندا	ar-LB:آيسلندا	ar-LY:آيسلندا
IT	af:Italië	af-NA:Italië	agq:Etalè	ak:Itali	am:ጣሊያን	ar:إيطاليا	ar-AE:إيطاليا	ar-BH:إيطاليا	ar-DJ:إيطاليا	ar-DZ:إيطاليا	ar-EG:إيطاليا	ar-EH:إيطاليا	ar-ER:إيطاليا	ar-IL:إيطاليا	ar-IQ:إيطاليا	ar-JO:إيطاليا	ar-KM:إيطاليا	ar-KW:إيطاليا	ar-LB:إيطاليا	ar-LY:إيطاليا
JE	af:Jersey	af-NA:Jersey	ak:Gyɛsi	am:ጀርዚ	ar:جيرسي	ar-AE:جيرسي	ar-BH:جيرسي	ar-DJ:جيرسي	ar-DZ:جيرسي	ar-EG:جيرسي	ar-EH:جيرسي	ar-ER:جيرسي	ar-IL:جيرسي	ar-IQ:جيرسي	ar-JO:جيرسي	ar-KM:جيرسي	ar-KW:جيرسي	ar-LB:جيرسي	ar-LY:جيرسي	ar-MA:جيرسي
JM	af:Jamaika	af-NA:Jamaika	agq:Dzàmɛkà	ak:Gyameka	am:ጃማይካ	ar:جامايكا	ar-AE:جامايكا	ar-BH:جامايكا	ar-DJ:جامايكا	ar-DZ:جامايكا	ar-EG:جامايكا	ar-EH:جامايكا	ar-ER:جامايكا	ar-IL:جامايكا	ar-IQ:جامايكا	ar-JO:جامايكا	ar-KM:جامايكا	ar-KW:جامايكا	ar-LB:جامايكا	ar-LY:جامايكا
JO	af:Jordanië	af-NA:Jordanië	agq:Dzodàn	ak:Gyɔdan	am:ጆርዳን	ar:الأردن	ar-AE:الأردن	ar-BH:الأردن	ar-DJ:الأردن	ar-DZ:الأردن	ar-EG:الأردن	ar-EH:الأردن	ar-ER:الأردن	ar-IL:الأردن	ar-IQ:الأردن	ar-JO:الأردن	ar-KM:الأردن	ar-KW:الأردن	ar-LB:الأردن	ar-LY:الأردن
JP	af:Japan	af-NA:Japan	agq:Dzàkpân	ak:Gyapan	am:ጃፓን	ar:اليابان	ar-AE:اليابان	ar-BH:اليابان	ar-DJ:اليابان	ar-DZ:اليابان	ar-EG:اليابان	ar-EH:اليابان	ar-ER:اليابان	ar-IL:اليابان	ar-IQ:اليابان	ar-JO:اليابان	ar-KM:اليابان	ar-KW:اليابان	ar-LB:اليابان	ar-LY:اليابان
KE	af:Kenia	af-NA:Kenia	agq:Kɨnyà	ak:Kenya	am:ኬንያ	ar:كينيا	ar-AE:كينيا	ar-BH:كينيا	ar-DJ:كينيا	ar-DZ:كينيا	ar-EG:كينيا	ar-EH:كينيا	ar-ER:كينيا	ar-IL:كينيا	ar-IQ:كينيا	ar-JO:كينيا	ar-KM:كينيا	ar-KW:كينيا	ar-LB:كينيا	ar-LY:كينيا
KG	af:Kirgistan	af-NA:Kirgistan	agq:Kìdzisɨ̀tân	ak:Kɛɛgestan	am:ኪርጊስታን	ar:قيرغيزستان	ar-AE:قيرغيزستان	ar-BH:قيرغيزستان	ar-DJ:قيرغيزستان	ar-DZ:قيرغيزستان	ar-EG:قيرغيزستان	ar-EH:قيرغيزستان	ar-ER:قيرغيزستان	ar-IL:قيرغيزستان	ar-IQ:قيرغيزستان	ar-JO:قيرغيزستان	ar-KM:قيرغيزستان	ar-KW:قيرغيزستان	ar-LB:قيرغيزستان	ar-LY:قيرغيزستان
KH	af:Kambodja	af-NA:Kambodja	agq:Kàmbodìa	ak:Kambodia	am:ካምቦዲያ	ar:كمبوديا	ar-AE:كمبوديا	ar-BH:كمبوديا	ar-DJ:كمبوديا	ar-DZ:كمبوديا	ar-EG:كمبوديا	ar-EH:كمبوديا	ar-ER:كمبوديا	ar-IL:كمبوديا	ar-IQ:كمبوديا	ar-JO:كمبوديا	ar-KM:كمبوديا	ar-KW:كمبوديا	ar-LB:كمبوديا	ar-LY:كمبوديا
KI	af:Kiribati	af-NA:Kiribati	agq:Kèlèbati	ak:Kiribati	am:ኪሪባቲ	ar:كيريباتي	ar-AE:كيريباتي	ar-BH:كيريباتي	ar-DJ:كيريباتي	ar-DZ:كيريباتي	ar-EG:كيريباتي	ar-EH:كيريباتي	ar-ER:كيريباتي	ar-IL:كيريباتي	ar-IQ:كيريباتي	ar-JO:كيريباتي	ar-KM:كيريباتي	ar-KW:كيريباتي	ar-LB:كيريباتي	ar-LY:كيريباتي
KM	af:Comore	af-NA:Comore	agq:Komolòs	ak:Kɔmɔrɔs	am:ኮሞሮስ	ar:جزر القمر	ar-AE:جزر القمر	ar-BH:جزر القمر	ar-DJ:جزر القمر	ar-DZ:جزر القمر	ar-EG:جزر القمر	ar-EH:جزر القمر	ar-ER:جزر القمر	ar-IL:جزر القمر	ar-IQ:جزر القمر	ar-JO:جزر القمر	ar-KM:جزر القمر	ar-KW:جزر القمر	ar-LB:جزر القمر	ar-LY:جزر القمر
KN	af:Sint Kitts en Nevis	af-NA:Sint Kitts en Nevis	agq:Sɛ̀n Kî à Nevì	ak:Saint Kitts ne Nevis	am:ቅዱስ ኪትስ እና ኔቪስ	ar:سانت كيتس ونيفيس	ar-AE:سانت كيتس ونيفيس	ar-BH:سانت كيتس ونيفيس	ar-DJ:سانت كيتس ونيفيس	ar-DZ:سانت كيتس ونيفيس	ar-EG:سانت كيتس ونيفيس	ar-EH:سانت كيتس ونيفيس	ar-ER:سانت كيتس ونيفيس	ar-IL:سانت كيتس ونيفيس	ar-IQ:سانت كيتس ونيفيس	ar-JO:سانت كيتس ونيفيس	ar-KM:سانت كيتس ونيفيس	ar-KW:سانت كيتس ونيفيس	ar-LB:سانت كيتس ونيفيس	ar-LY:سانت كيتس ونيفيس
KP	af:Noord-Korea	af-NA:Noord-Korea	agq:Kùulîa, Ekùw	ak:Korea Atifi	am:ሰሜን ኮሪያ	ar:كوريا الشمالية	ar-AE:كوريا الشمالية	ar-BH:كوريا الشمالية	ar-DJ:كوريا الشمالية	ar-DZ:كوريا الشمالية	ar-EG:كوريا الشمالية	ar-EH:كوريا الشمالية	ar-ER:كوريا الشمالية	ar-IL:كوريا الشمالية	ar-IQ:كوريا الشمالية	ar-JO:كوريا الشمالية	ar-KM:كوريا الشمالية	ar-KW:كوريا الشمالية	ar-LB:كوريا الشمالية	ar-LY:كوريا الشمالية
KR	af:Suid-Korea	af-NA:Suid-Korea	agq:Kùulîa, Emàm	ak:Korea Anaafoɔ	am:ደቡብ ኮሪያ	ar:كوريا الجنوبية	ar-AE:كوريا الجنوبية	ar-BH:كوريا الجنوبية	ar-DJ:كوريا الجنوبية	ar-DZ:كوريا الجنوبية	ar-EG:كوريا الجنوبية	ar-EH:كوريا الجنوبية	ar-ER:كوريا الجنوبية	ar-IL:كوريا الجنوبية	ar-IQ:كوريا الجنوبية	ar-JO:كوريا الجنوبية	ar-KM:كوريا الجنوبية	ar-KW:كوريا الجنوبية	ar-LB:كوريا الجنوبية	ar-LY:كوريا الجنوبية
KW	af:Koeweit	af-NA:Koeweit	agq:Kùwɛ̂	ak:Kuweti	am:ኩዌት	ar:الكويت	ar-AE:الكويت	ar-BH:الكويت	ar-DJ:الكويت	ar-DZ:الكويت	ar-EG:الكويت	ar-EH:الكويت	ar-ER:الكويت	ar-IL:الكويت	ar-IQ:الكويت	ar-JO:الكويت	ar-KM:الكويت	ar-KW:الكويت	ar-LB:الكويت	ar-LY:الكويت
KY	af:Kaaimanseilande	af-NA:Kaaimanseilande	agq:Chwɨlà ŋ̀ Kaemàn	ak:Kemanfo Islands	am:ካይማን ደሴቶች	ar:جزر كايمان	ar-AE:جزر كايمان	ar-BH:جزر كايمان	ar-DJ:جزر كايمان	ar-DZ:جزر كايمان	ar-EG:جزر كايمان	ar-EH:جزر كايمان	ar-ER:جزر كايمان	ar-IL:جزر كايمان	ar-IQ:جزر كايمان	ar-JO:جزر كايمان	ar-KM:جزر كايمان	ar-KW:جزر كايمان	ar-LB:جزر كايمان	ar-LY:جزر كايمان
KZ	af:Kazakstan	af-NA:Kazakstan	agq:Kàzasɨ̀tân	ak:Kazakstan	am:ካዛኪስታን	ar:كازاخستان	ar-AE:كازاخستان	ar-BH:كازاخستان	ar-DJ:كازاخستان	ar-DZ:كازاخستان	ar-EG:كازاخستان	ar-EH:كازاخستان	ar-ER:كازاخستان	ar-IL:كازاخستان	ar-IQ:كازاخستان	ar-JO:كازاخستان	ar-KM:كازاخستان	ar-KW:كازاخستان	ar-LB:كازاخستان	ar-LY:كازاخستان
LA	af:Laos	af-NA:Laos	agq:Làwos	ak:Laos	am:ላኦስ	ar:لاوس	ar-AE:لاوس	ar-BH:لاوس	ar-DJ:لاوس	ar-DZ:لاوس	ar-EG:لاوس	ar-EH:لاوس	ar-ER:لاوس	ar-IL:لاوس	ar-IQ:لاوس	ar-JO:لاوس	ar-KM:لاوس	ar-KW:لاوس	ar-LB:لاوس	ar-LY:لاوس
LB	af:Libanon	af-NA:Libanon	agq:Lɛbanè	ak:Lɛbanɔn	am:ሊባኖስ	ar:لبنان	ar-AE:لبنان	ar-BH:لبنان	ar-DJ:لبنان	ar-DZ:لبنان	ar-EG:لبنان	ar-EH:لبنان	ar-ER:لبنان	ar-IL:لبنان	ar-IQ:لبنان	ar-JO:لبنان	ar-KM:لبنان	ar-KW:لبنان	ar-LB:لبنان	ar-LY:لبنان
LC	af:Sint Lucia	af-NA:Sint Lucia	agq:Sɛ̀n Lushìa	ak:Saint Lucia	am:ሴንት ሉቺያ	ar:سانت لوسيا	ar-AE:سانت لوسيا	ar-BH:سانت لوسيا	ar-DJ:سانت لوسيا	ar-DZ:سانت لوسيا	ar-EG:سانت لوسيا	ar-EH:سانت لوسيا	ar-ER:سانت لوسيا	ar-IL:سانت لوسيا	ar-IQ:سانت لوسيا	ar-JO:سانت لوسيا	ar-KM:سانت لوسيا	ar-KW:سانت لوسيا	ar-LB:سانت لوسيا	ar-LY:سانت لوسيا
LI	af:Liechtenstein	af-NA:Liechtenstein	agq:Letɨnshɨ̀n	ak:Lektenstaen	am:ሊችተንስታይን	ar:ليختنشتاين	ar-AE:ليختنشتاين	ar-BH:ليختنشتاين	ar-DJ:ليختنشتاين	ar-DZ:ليختنشتاين	ar-EG:ليختنشتاين	ar-EH:ليختنشتاين	ar-ER:ليختنشتاين	ar-IL:ليختنشتاين	ar-IQ:ليختنشتاين	ar-JO:ليختنشتاين	ar-KM:ليختنشتاين	ar-KW:ليختنشتاين	ar-LB:ليختنشتاين	ar-LY:ليختنشتاين
LK	af:Sri Lanka	af-NA:Sri Lanka	agq:Sɨ̀le Laŋkà	ak:Sri Lanka	am:ሲሪላንካ	ar:سريلانكا	ar-AE:سريلانكا	ar-BH:سريلانكا	ar-DJ:سريلانكا	ar-DZ:سريلانكا	ar-EG:سريلانكا	ar-EH:سريلانكا	ar-ER:سريلانكا	ar-IL:سريلانكا	ar-IQ:سريلانكا	ar-JO:سريلانكا	ar-KM:سريلانكا	ar-KW:سريلانكا	ar-LB:سريلانكا	ar-LY:سريلانكا
LR	af:Liberië	af-NA:Liberië	agq:Làebɛlìa	ak:Laeberia	am:ላይቤሪያ	ar:ليبيريا	ar-AE:ليبيريا	ar-BH:ليبيريا	ar-DJ:ليبيريا	ar-DZ:ليبيريا	ar-EG:ليبيريا	ar-EH:ليبيريا	ar-ER:ليبيريا	ar-IL:ليبيريا	ar-IQ:ليبيريا	ar-JO:ليبيريا	ar-KM:ليبيريا	ar-KW:ليبيريا	ar-LB:ليبيريا	ar-LY:ليبيريا
LS	af:Lesotho	af-NA:Lesotho	agq:Lɛ̀sotù	ak:Lesoto	am:ሌሶቶ	ar:ليسوتو	ar-AE:ليسوتو	ar-BH:ليسوتو	ar-DJ:ليسوتو	ar-DZ:ليسوتو	ar-EG:ليسوتو	ar-EH:ليسوتو	ar-ER:ليسوتو	ar-IL:ليسوتو	ar-IQ:ليسوتو	ar-JO:ليسوتو	ar-KM:ليسوتو	ar-KW:ليسوتو	ar-LB:ليسوتو	ar-LY:ليسوتو
LT	af:Litaue	af-NA:Litaue	agq:Lètwǎnyìa	ak:Lituwenia	am:ሊቱዌኒያ	ar:ليتوانيا	ar-AE:ليتوانيا	ar-BH:ليتوانيا	ar-DJ:ليتوانيا	ar-DZ:ليتوانيا	ar-EG:ليتوانيا	ar-EH:ليتوانيا	ar-ER:ليتوانيا	ar-IL:ليتوانيا	ar-IQ:ليتوانيا	ar-JO:ليتوانيا	ar-KM:ليتوانيا	ar-KW:ليتوانيا	ar-LB:ليتوانيا	ar-LY:ليتوانيا
LU	af:Luxemburg	af-NA:Luxemburg	agq:Luzɨmbùʔ	ak:Lusimbɛg	am:ሉክሰምበርግ	ar:لوكسمبورغ	ar-AE:لوكسمبورغ	ar-BH:لوكسمبورغ	ar-DJ:لوكسمبورغ	ar-DZ:لوكسمبورغ	ar-EG:لوكسمبورغ	ar-EH:لوكسمبورغ	ar-ER:لوكسمبورغ	ar-IL:لوكسمبورغ	ar-IQ:لوكسمبورغ	ar-JO:لوكسمبورغ	ar-KM:لوكسمبورغ	ar-KW:لوكسمبورغ	ar-LB:لوكسمبورغ	ar-LY:لوكسمبورغ
LV	af:Letland	af-NA:Letland	agq:Làtɨva	ak:Latvia	am:ላትቪያ	ar:لاتفيا	ar-AE:لاتفيا	ar-BH:لاتفيا	ar-DJ:لاتفيا	ar-DZ:لاتفيا	ar-EG:لاتفيا	ar-EH:لاتفيا	ar-ER:لاتفيا	ar-IL:لاتفيا	ar-IQ:لاتفيا	ar-JO:لاتفيا	ar-KM:لاتفيا	ar-KW:لاتفيا	ar-LB:لاتفيا	ar-LY:لاتفيا
LY	af:Libië	af-NA:Libië	agq:Lebìa	ak:Libya	am:ሊቢያ	ar:ليبيا	ar-AE:ليبيا	ar-BH:ليبيا	ar-DJ:ليبيا	ar-DZ:ليبيا	ar-EG:ليبيا	ar-EH:ليبيا	ar-ER:ليبيا	ar-IL:ليبيا	ar-IQ:ليبيا	ar-JO:ليبيا	ar-KM:ليبيا	ar-KW:ليبيا	ar-LB:ليبيا	ar-LY:ليبيا
MA	af:Marokko	af-NA:Marokko	agq:Mòlokò	ak:Moroko	am:ሞሮኮ	ar:المغرب	ar-AE:المغرب	ar-BH:المغرب	ar-DJ:المغرب	ar-DZ:المغرب	ar-EG:المغرب	ar-EH:المغرب	ar-ER:المغرب	ar-IL:المغرب	ar-IQ:المغرب	ar-JO:المغرب	ar-KM:المغرب	ar-KW:المغرب	ar-LB:المغرب	ar-LY:المغرب
MC	af:Monaco	af-NA:Monaco	agq:Mùnaku	ak:Monako	am:ሞናኮ	ar:موناكو	ar-AE:موناكو	ar-BH:موناكو	ar-DJ:موناكو	ar-DZ:موناكو	ar-EG:موناكو	ar-EH:موناكو	ar-ER:موناكو	ar-IL:موناكو	ar-IQ:موناكو	ar-JO:موناكو	ar-KM:موناكو	ar-KW:موناكو	ar-LB:موناكو	ar-LY:موناكو
MD	af:Moldowa	af-NA:Moldowa	agq:Mòodovà	ak:Mɔldova	am:ሞልዶቫ	ar:مولدوفا	ar-AE:مولدوفا	ar-BH:مولدوفا	ar-DJ:مولدوفا	ar-DZ:مولدوفا	ar-EG:مولدوفا	ar-EH:مولدوفا	ar-ER:مولدوفا	ar-IL:مولدوفا	ar-IQ:مولدوفا	ar-JO:مولدوفا	ar-KM:مولدوفا	ar-KW:مولدوفا	ar-LB:مولدوفا	ar-LY:مولدوفا
ME	af:Montenegro	af-NA:Montenegro	ak:Mɔntenegro	am:ሞንተኔግሮ	ar:الجبل الأسود	ar-AE:الجبل الأسود	ar-BH:الجبل الأسود	ar-DJ:الجبل الأسود	ar-DZ:الجبل الأسود	ar-EG:الجبل الأسود	ar-EH:الجبل الأسود	ar-ER:الجبل الأسود	ar-IL:الجبل الأسود	ar-IQ:الجبل الأسود	ar-JO:الجبل الأسود	ar-KM:الجبل الأسود	ar-KW:الجبل الأسود	ar-LB:الجبل الأسود	ar-LY:الجبل الأسود	ar-MA:الجبل الأسود
MF	af:Sint Martin	af-NA:Sint Martin	ak:St. Maatin	am:ሴንት ማርቲን	ar:سان مارتن	ar-AE:سان مارتن	ar-BH:سان مارتن	ar-DJ:سان مارتن	ar-DZ:سان مارتن	ar-EG:سان مارتن	ar-EH:سان مارتن	ar-ER:سان مارتن	ar-IL:سان مارتن	ar-IQ:سان مارتن	ar-JO:سان مارتن	ar-KM:سان مارتن	ar-KW:سان مارتن	ar-LB:سان مارتن	ar-LY:سان مارتن	ar-MA:سان مارتن
MG	af:Madagaskar	af-NA:Madagaskar	agq:Màdàgasɨkà	ak:Madagaska	am:ማዳጋስካር	ar:مدغشقر	ar-AE:مدغشقر	ar-BH:مدغشقر	ar-DJ:مدغشقر	ar-DZ:مدغشقر	ar-EG:مدغشقر	ar-EH:مدغشقر	ar-ER:مدغشقر	ar-IL:مدغشقر	ar-IQ:مدغشقر	ar-JO:مدغشقر	ar-KM:مدغشقر	ar-KW:مدغشقر	ar-LB:مدغشقر	ar-LY:مدغشقر
MH	af:Marshalleilande	af-NA:Marshalleilande	agq:Chwɨlà fɨ Mashà	ak:Mahyaa Aeland	am:ማርሻል ደሴቶች	ar:جزر مارشال	ar-AE:جزر مارشال	ar-BH:جزر مارشال	ar-DJ:جزر مارشال	ar-DZ:جزر مارشال	ar-EG:جزر مارشال	ar-EH:جزر مارشال	ar-ER:جزر مارشال	ar-IL:جزر مارشال	ar-IQ:جزر مارشال	ar-JO:جزر مارشال	ar-KM:جزر مارشال	ar-KW:جزر مارشال	ar-LB:جزر مارشال	ar-LY:جزر مارشال
MK	af:Noord-Macedonië	af-NA:Noord-Macedonië	ak:Mesidonia Atifi	am:ሰሜን መቄዶንያ	ar:مقدونيا الشمالية	ar-AE:مقدونيا الشمالية	ar-BH:مقدونيا الشمالية	ar-DJ:مقدونيا الشمالية	ar-DZ:مقدونيا الشمالية	ar-EG:مقدونيا الشمالية	ar-EH:مقدونيا الشمالية	ar-ER:مقدونيا الشمالية	ar-IL:مقدونيا الشمالية	ar-IQ:مقدونيا الشمالية	ar-JO:مقدونيا الشمالية	ar-KM:مقدونيا الشمالية	ar-KW:مقدونيا الشمالية	ar-LB:مقدونيا الشمالية	ar-LY:مقدونيا الشمالية	ar-MA:مقدونيا الشمالية
ML	af:Mali	af-NA:Mali	agq:Malè	ak:Mali	am:ማሊ	ar:مالي	ar-AE:مالي	ar-BH:مالي	ar-DJ:مالي	ar-DZ:مالي	ar-EG:مالي	ar-EH:مالي	ar-ER:مالي	ar-IL:مالي	ar-IQ:مالي	ar-JO:مالي	ar-KM:مالي	ar-KW:مالي	ar-LB:مالي	ar-LY:مالي
MM	af:Mianmar (Birma)	af-NA:Mianmar (Birma)	agq:Mǐanmà	ak:Mayaama (Bɛɛma)	am:ማይናማር(በርማ)	ar:ميانمار (بورما)	ar-AE:ميانمار (بورما)	ar-BH:ميانمار (بورما)	ar-DJ:ميانمار (بورما)	ar-DZ:ميانمار (بورما)	ar-EG:ميانمار (بورما)	ar-EH:ميانمار (بورما)	ar-ER:ميانمار (بورما)	ar-IL:ميانمار (بورما)	ar-IQ:ميانمار (بورما)	ar-JO:ميانمار (بورما)	ar-KM:ميانمار (بورما)	ar-KW:ميانمار (بورما)	ar-LB:ميانمار (بورما)	ar-LY:ميانمار (بورما)
MN	af:Mongolië	af-NA:Mongolië	agq:Mùŋgolìa	ak:Mɔngolia	am:ሞንጎሊያ	ar:منغوليا	ar-AE:منغوليا	ar-BH:منغوليا	ar-DJ:منغوليا	ar-DZ:منغوليا	ar-EG:منغوليا	ar-EH:منغوليا	ar-ER:منغوليا	ar-IL:منغوليا	ar-IQ:منغوليا	ar-JO:منغوليا	ar-KM:منغوليا	ar-KW:منغوليا	ar-LB:منغوليا	ar-LY:منغوليا
MO	af:Macau SAS China	af-NA:Macau SAS China	ak:Makaw Kyaena	am:ማካኦ ልዩ የአስተዳደር ክልል ቻይና	ar:منطقة ماكاو الإدارية الخاصة	ar-AE:منطقة ماكاو الإدارية الخاصة	ar-BH:منطقة ماكاو الإدارية الخاصة	ar-DJ:منطقة ماكاو الإدارية الخاصة	ar-DZ:منطقة ماكاو الإدارية الخاصة	ar-EG:منطقة ماكاو الإدارية الخاصة	ar-EH:منطقة ماكاو الإدارية الخاصة	ar-ER:منطقة ماكاو الإدارية الخاصة	ar-IL:منطقة ماكاو الإدارية الخاصة	ar-IQ:منطقة ماكاو الإدارية الخاصة	ar-JO:منطقة ماكاو الإدارية الخاصة	ar-KM:منطقة ماكاو الإدارية الخاصة	ar-KW:منطقة ماكاو الإدارية الخاصة	ar-LB:منطقة ماكاو الإدارية الخاصة	ar-LY:منطقة ماكاو الإدارية الخاصة	ar-MA:منطقة ماكاو الإدارية الخاصة
MP	af:Noord-Mariane-eilande	af-NA:Noord-Mariane-eilande	agq:Chwɨlà m̀ Màlǐanà mɨ̀ Ekùw mò	ak:Mariana Atifi Fam Aeland	am:የሰሜናዊ ማሪያና ደሴቶች	ar:جزر ماريانا الشمالية	ar-AE:جزر ماريانا الشمالية	ar-BH:جزر ماريانا الشمالية	ar-DJ:جزر ماريانا الشمالية	ar-DZ:جزر ماريانا الشمالية	ar-EG:جزر ماريانا الشمالية	ar-EH:جزر ماريانا الشمالية	ar-ER:جزر ماريانا الشمالية	ar-IL:جزر ماريانا الشمالية	ar-IQ:جزر ماريانا الشمالية	ar-JO:جزر ماريانا الشمالية	ar-KM:جزر ماريانا الشمالية	ar-KW:جزر ماريانا الشمالية	ar-LB:جزر ماريانا الشمالية	ar-LY:جزر ماريانا الشمالية
MQ	af:Martinique	af-NA:Martinique	agq:Màtìnekì	ak:Matinik	am:ማርቲኒክ	ar:جزر المارتينيك	ar-AE:جزر المارتينيك	ar-BH:جزر المارتينيك	ar-DJ:جزر المارتينيك	ar-DZ:جزر المارتينيك	ar-EG:جزر المارتينيك	ar-EH:جزر المارتينيك	ar-ER:جزر المارتينيك	ar-IL:جزر المارتينيك	ar-IQ:جزر المارتينيك	ar-JO:جزر المارتينيك	ar-KM:جزر المارتينيك	ar-KW:جزر المارتينيك	ar-LB:جزر المارتينيك	ar-LY:جزر المارتينيك
MR	af:Mauritanië	af-NA:Mauritanië	agq:Mùlètanyìa	ak:Mɔretenia	am:ሞሪቴኒያ	ar:موريتانيا	ar-AE:موريتانيا	ar-BH:موريتانيا	ar-DJ:موريتانيا	ar-DZ:موريتانيا	ar-EG:موريتانيا	ar-EH:موريتانيا	ar-ER:موريتانيا	ar-IL:موريتانيا	ar-IQ:موريتانيا	ar-JO:موريتانيا	ar-KM:موريتانيا	ar-KW:موريتانيا	ar-LB:موريتانيا	ar-LY:موريتانيا
MS	af:Montserrat	af-NA:Montserrat	agq:Mùŋtselà	ak:Mantserat	am:ሞንትሴራት	ar:مونتسرات	ar-AE:مونتسرات	ar-BH:مونتسرات	ar-DJ:مونتسرات	ar-DZ:مونتسرات	ar-EG:مونتسرات	ar-EH:مونتسرات	ar-ER:مونتسرات	ar-IL:مونتسرات	ar-IQ:مونتسرات	ar-JO:مونتسرات	ar-KM:مونتسرات	ar-KW:مونتسرات	ar-LB:مونتسرات	ar-LY:مونتيسيرات
MT	af:Malta	af-NA:Malta	agq:Maatà	ak:Mɔlta	am:ማልታ	ar:مالطا	ar-AE:مالطا	ar-BH:مالطا	ar-DJ:مالطا	ar-DZ:مالطا	ar-EG:مالطا	ar-EH:مالطا	ar-ER:مالطا	ar-IL:مالطا	ar-IQ:مالطا	ar-JO:مالطا	ar-KM:مالطا	ar-KW:مالطا	ar-LB:مالطا	ar-LY:مالطا
MU	af:Mauritius	af-NA:Mauritius	agq:Mùleshwɨ̀s	ak:Mɔrehyeɔs	am:ሞሪሸስ	ar:موريشيوس	ar-AE:موريشيوس	ar-BH:موريشيوس	ar-DJ:موريشيوس	ar-DZ:موريشيوس	ar-EG:موريشيوس	ar-EH:موريشيوس	ar-ER:موريشيوس	ar-IL:موريشيوس	ar-IQ:موريشيوس	ar-JO:موريشيوس	ar-KM:موريشيوس	ar-KW:موريشيوس	ar-LB:موريشيوس	ar-LY:موريشيوس
MV	af:Maledive	af-NA:Maledive	agq:Màdivè	ak:Maldives	am:ማልዲቭስ	ar:جزر المالديف	ar-AE:جزر المالديف	ar-BH:جزر المالديف	ar-DJ:جزر المالديف	ar-DZ:جزر المالديف	ar-EG:جزر المالديف	ar-EH:جزر المالديف	ar-ER:جزر المالديف	ar-IL:جزر المالديف	ar-IQ:جزر المالديف	ar-JO:جزر المالديف	ar-KM:جزر المالديف	ar-KW:جزر المالديف	ar-LB:جزر المالديف	ar-LY:جزر المالديف
MW	af:Malawi	af-NA:Malawi	agq:Màlawì	ak:Malawi	am:ማላዊ	ar:ملاوي	ar-AE:ملاوي	ar-BH:ملاوي	ar-DJ:ملاوي	ar-DZ:ملاوي	ar-EG:ملاوي	ar-EH:ملاوي	ar-ER:ملاوي	ar-IL:ملاوي	ar-IQ:ملاوي	ar-JO:ملاوي	ar-KM:ملاوي	ar-KW:ملاوي	ar-LB:ملاوي	ar-LY:ملاوي
